0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120
0.0,0.0009990930040637786,0.32075522674371154,0.12899032406701416,1.0564132234843626,0.0009999995615914724,0.32075522768483855,0.12899032156614212,1.0564132265489694,0.0009999999998504122,0.32075522862596706,0.1289903190652654,1.0564132296135813,0.0010000000000025102,0.3207552295670958,0.1289903165643886,1.0564132326781936,0.001000000000002644,0.32075523050822446,0.12899031406351166,1.0564132357428064,0.0010000000000101401,0.32075523144935314,0.12899031156263452,1.0564132388074188,0.001000000000002943,0.32075523239048204,0.1289903090617572,1.056413241872032,0.0010000000006579644,0.3207552333316108,0.12899030656087962,1.0564132449366448,0.001000001947828836,0.3207552342727399,0.12899030406000175,1.0564132480012587,0.0010040980041908932,0.3207552352138768,0.12899030155910304,1.056413251065898,0.8372647323143723,2.7460159192254632e-05,0.32075523580133286,0.12899029999804526,1.0564132529788408,0.1577104982754844,0.8422895017107161,1.8084501689005097,13.330173074213752,232.40330791856096,1.8084501689005654,13.330173074213874,232.40330791856346,1.808450168900565,13.33017307421394,232.4033079185648,0.8372647323143722,2.746015927564156e-05,0.32075523579901194,0.12899030000587416,1.0564132529697308,0.1577104982818137,0.8422895017415557,1.8084501689005645,13.33017308721916,232.4033081788222,1.8084501689005654,13.330173087219302,232.40330817882509,1.8084501689005752,13.330173087219379,232.40330817882665,0.8372647323143719,2.746015930434381e-05,0.32075523579720366,0.12899030001197462,1.0564132529626324,0.15771049827968245,0.8422895017278256,1.8084501689005656,13.330173091657432,232.40330826850322,1.8084501689005654,13.33017309165759,232.40330826850646,1.8084501689005683,13.330173091657675,232.4033082685082,0.8372647323143718,2.7460159324004498e-05,0.32075523579596493,0.12899030001615336,1.05641325295777,0.1577104982813091,0.8422895017349062,1.8084501689005652,13.330173094697715,232.40330832993484,1.8084501689005654,13.330173094697885,232.40330832993828,1.8084501689005785,13.330173094697976,232.40330832994013,0.8372647323143717,2.746015933398259e-05,0.3207552357953355,0.12899030001827685,1.056413252955299,0.15771049827906997,0.8422895017221307,1.8084501689005659,13.330173096240571,232.40330836111085,1.8084501689005654,13.330173096240749,232.4033083611144,1.808450168900578,13.330173096240843,232.4033083611163
0.001,0.0009986412750130197,0.3207524059797742,0.1289926978191785,1.0564120017777514,0.0009999990490728214,0.3207467653890425,0.12899744282726291,1.0564095614254267,0.0009999999995424268,0.3207411247981158,0.12900218783721562,1.0564071210703683,0.0010000000000023785,0.32073548422228537,0.1290069328361775,1.0564046807191827,0.0010000000000026461,0.3207298436616787,0.12901167782405473,1.0564022403719096,0.0010000000000101323,0.3207242031162229,0.12901642280091224,1.0563998000285086,0.0010000000000035178,0.3207185625859759,0.1290211677667097,1.0563973596889904,0.0010000000020440112,0.32071292207085883,0.12902591272151884,1.0563949193533166,0.0010000043164250776,0.32070728157101774,0.12903065766523228,1.056392479021521,0.0010062436970952212,0.3207016410152244,0.1290354026577411,1.0563900386628255,0.7115117494771211,2.7691535474572513e-05,0.3206981201830114,0.12903836448046646,1.0563885153911052,0.1582382079876116,0.8417617919981129,1.808450168900508,13.3630343672256,233.1045525331188,1.8084501689005654,13.363027940715206,233.10455976900624,1.8084501689009784,13.363020526879525,233.10456811682255,0.711506566870612,2.7747777228080632e-05,0.32068463934015806,0.12904971901942455,1.0563826994955579,0.15824045921244653,0.8417595408117609,1.8084501689005645,13.370822799528634,233.27074321717058,1.8084501689005654,13.370816379892702,233.27075044521442,1.8084501689023385,13.370808973990743,233.2707587840423,0.7114962091618796,2.7790368520323906e-05,0.3206745300123333,0.12905823379226655,1.0563783381808294,0.1582422635705201,0.8417577364396925,1.8084501689005548,13.37666972992469,233.3955058995891,1.8084501689005654,13.376663313996035,233.39551312338125,1.8084501689030423,13.376655912373263,233.39552145734945,0.7114806804593646,2.7818964960035498e-05,0.32066779021237346,0.1290639105009133,1.0563754305514919,0.1582436210297913,0.8417563789866218,1.80845016890033,13.38057086281732,233.47874887827894,1.8084501689005654,13.38056444743363,233.47875610140642,1.8084501689006898,13.380557046441096,233.47876443463772,0.711459981483814,2.7833327153117015e-05,0.32066441963037884,0.12906674942510035,1.0563739764487028,0.15824453165410618,0.8417554683475136,1.808450168900488,13.38252273688986,233.5203982744914,1.8084501689005654,13.382516318888115,233.52040550054164,1.8084501688984576,13.382508914876071,233.52041383715948
0.012,0.0009981907653091,0.32072137703380404,0.12901881248691058,1.0563985582029713,0.0009999983342187583,0.3206536799490539,0.12907578583601084,1.056369231024444,0.000999999998957491,0.320585984804165,0.1291327577962417,1.056339904306481,0.0010000000000020858,0.32051829184440833,0.1291897281617948,1.0563105781559092,0.0010000000000026795,0.3204506010699501,0.12924669693170393,1.0562812525727976,0.001000000000010154,0.3203829124807121,0.12930366410691732,1.0562519275569946,0.0010000000000050218,0.32031522607659213,0.1293606296883263,1.0562226031078976,0.0010000000047340122,0.32024754185690946,0.12941759367406225,1.056193279224688,0.001000007757257106,0.3201798598232242,0.12947455605893857,1.0561639559146356,0.0010087566324909207,0.3201121787850934,0.12953151785857892,1.056134632652462,0.6379326613138078,3.1359633928662584e-05,0.3200699332960087,0.12956707264416667,1.0561163293785056,0.16404273348557963,0.8359572664996051,1.808450168900492,13.736323796626326,241.0702943403622,1.8084501689005654,13.736245634107199,241.07038235309187,1.808450168899112,13.73615546304806,241.07048388701136,0.6378703328664005,3.298348264975913e-05,0.3199087464959376,0.129702857595957,1.0560467605401995,0.16399771133344093,0.8360022886909426,1.8084501689005568,13.835830371068742,243.19355866388565,1.8084501689005654,13.835753233621494,243.1936455227033,1.808450168902468,13.835664245111799,243.1937457252375,0.6377467730667786,3.4675068911997124e-05,0.31978806388302994,0.12980452261798586,1.0559946719808098,0.1639800720537097,0.8360199279567415,1.8084501689207837,13.91134896613878,244.80496787770298,1.8084501689005654,13.911272389560542,244.80505410523756,1.8084501689030217,13.911184048081521,244.805153579349,0.6375625853106907,3.623694831620584e-05,0.3197075861271231,0.1298723189309517,1.0559599357761642,0.1639892454318105,0.836010754584587,1.80845016890033,13.962201370374904,245.89005141115194,1.8084501689005654,13.96212489923017,245.8901375201599,1.8084501689001722,13.962036679377388,245.89023685742197,0.6373178921817347,3.725170475107463e-05,0.31966725555434083,0.12990629449057733,1.0559425278840195,0.1640253182380484,0.835974681757036,1.8084501689011259,13.987835608751363,246.43703199012043,1.8084501689005654,13.987758787085859,246.43711849391855,1.8084501689000034,13.987670162857084,246.43721828656516
0.023000000000000003,0.0009977414724304705,0.32069108477816066,0.12904296925456313,1.056387513954623,0.000999997417561933,0.3205628067078457,0.12914825371893165,1.0563360989676471,0.0009999999980034055,0.32043453539854494,0.12925353348106766,1.0562846853947678,0.0010000000000015574,0.3203062714332611,0.1293588080689852,1.0562332735378546,0.0010000000000028454,0.3201780147915525,0.12946407746236735,1.0561818631995925,0.001000000000010281,0.3200497654510123,0.1295693416666028,1.05613045445494,0.0010000000000103273,0.3199215234703553,0.1296746007079758,1.0560790475422615,0.001000000084796877,0.31979328878944163,0.12977985454623728,1.0560276420764028,0.001002572306024558,0.3196650607468112,0.1298851037326023,1.0559762378354418,0.003107658311686545,0.3195362974761297,0.12999079326803212,1.0559246183613602,0.6183566909502285,0.00042684294084238293,0.31945558768945925,0.13005704037922589,1.055892261823622,0.16934456224514208,0.830655437733316,1.8084501689004773,14.101291769401906,248.8896966999853,1.8084501689005654,14.101145960785944,248.88986088231502,1.8084501688994281,14.100977750769923,248.89005028848183,0.6182418044616731,0.009892413339233875,0.31921041993953697,0.13005744172079045,1.0560693269252652,0.1694473335551548,0.8305526663631069,1.8084501689005454,14.087814980899495,248.8428109710311,1.8084501689005654,14.087653167976546,248.84299317343653,1.808450168960413,14.087466494936526,248.84320336863118,0.6180115422925252,0.011503676373576558,0.3190010002725081,0.13005744177722509,1.0562190301724632,0.1695859577145624,0.8304140423123211,1.8084501689207737,14.076307403601572,248.8027755809454,1.8084501689005654,14.076141291417853,248.8029626243703,1.808450168890853,14.0759496586029,248.80317840432008,0.6176649564501094,0.012254796803520436,0.31885656230337267,0.13005743985501683,1.056321987300706,0.16975488966309601,0.830245110361362,1.808450168940477,14.06837276057631,248.7751711105636,1.8084501689005654,14.06820318755967,248.77536205075808,1.808450168914257,14.068007562210315,248.7755823262499,0.6172006312333419,0.012578734409622719,0.31878284350947367,0.13005744174038614,1.056374461947711,0.16995478444931156,0.8300452155498558,1.8084501689008476,14.064323691900672,248.76108413773267,1.8084501689005654,14.064150736152385,248.7612788868599,1.8084501688745254,14.06395120837636,248.7615035564882
0.034,0.000997293387654211,0.32067028236760164,0.12904190452913233,1.0564073778272225,0.0009999963001613916,0.3205003963257276,0.12914506247294513,1.056395688771812,0.000999999996589089,0.32033051294883613,0.12924821959128957,1.056383998667037,0.0010000000000517846,0.3201606331596452,0.12935137532436938,1.0563723075819553,0.0010000033597997113,0.3199907569557472,0.12945452966993323,1.0563606155112335,0.0011563675183396713,0.31982083106271253,0.12955771497894197,1.0563489187951842,0.00800209960785576,0.3196485068454798,0.1296623574290383,1.056337055669961,0.013289600171039305,0.31947188425937245,0.12976961085183503,1.0563248952802442,0.015543827353552,0.3192925074420123,0.1298785376219334,1.0563125438548286,0.017100930730838338,0.3191117176176199,0.12998832331611476,1.0563000937225928,0.6072006370392247,0.00011218351172969176,0.31899854570926944,0.13005704793299003,1.0562922996055746,0.1745487335502867,0.8254512664276833,1.808450168900476,14.076170992396854,248.80229544667463,1.8084501689005654,14.075957772012954,248.80253553664883,1.8084501689001486,14.075711793203183,248.80281251187563,0.6070321039038897,0.01071134337051892,0.3186336678809769,0.1300574434218383,1.0565560437664938,0.17473331402067838,0.8252666858974239,1.8084501689005918,14.05612990716048,248.73257768612342,1.8084501689005654,14.055889890261414,248.73284794944914,1.8084501689599766,14.055612998015787,248.73315973359,0.6066939890950357,0.012492088751940265,0.31831611064091575,0.1300574434156761,1.0567825742147063,0.17499955500461747,0.8250004450222596,1.8084501689208616,14.038697174647146,248.67192876410908,1.8084501689005654,14.038449329939743,248.6722078416521,1.808450168890695,14.038163407253398,248.67252979416372,0.6061842536991082,0.013322928162998845,0.3180956968626597,0.13005744324575272,1.0569392970238347,0.17533909600437064,0.8246609040200773,1.8084501689403427,14.02660222497236,248.62985012563567,1.8084501689005654,14.026347538712669,248.6301369068429,1.8084501689160455,14.026053723368088,248.63046774656192,0.6054998347003755,0.013682277781175521,0.31798261167382963,0.1300574433041627,1.0570195839658827,0.17575554913296437,0.8242444508661858,1.8084501689008652,14.020398296917197,248.60826653184972,1.8084501689005654,14.020136464072774,248.60856136018072,1.8084501688744181,14.019834404175922,248.60890148333755
0.045000000000000005,0.0009969051204714674,0.3206498208170132,0.12903993300647523,1.0564283532330287,0.001995771382213541,0.3204385846157275,0.12913934903652266,1.0564586760582693,0.011542001598691388,0.3202228241566075,0.12924089500961333,1.0564896471387486,0.015388949309005572,0.3200010618957813,0.12934526635383192,1.0565214784324917,0.017607522093903892,0.31977650217525483,0.12945095502617796,1.0565537100311089,0.01922566982081786,0.31955014486177097,0.12955749046917175,1.0565861984193623,0.020522396620218052,0.31932240649234783,0.1296646766558561,1.0566188838044852,0.02161593962268034,0.3190935254162329,0.12977240141817722,1.056651731968966,0.02256796657610615,0.31886365894495294,0.129880590725775,1.0566847203275658,0.023414948751581063,0.31863292003889104,0.12998919142070373,1.0567178326617392,0.5992211203825029,0.0001462153509837927,0.31848870539332136,0.13005706843957449,1.0567385278068038,0.1795793434672214,0.8204206565109462,1.8084501689004788,14.048169788869435,248.7048811701621,1.8084501689005654,14.047889615686803,248.70519665304082,1.8084501688991876,14.047566397305125,248.70556060252636,0.5989997415799883,0.011357689294255421,0.318001407389579,0.13005744508458894,1.0570907963010414,0.17986401260867355,0.8201359873095613,1.808450168900604,14.021427851443182,248.61184837397738,1.8084501689005654,14.021109670175168,248.6122066549822,1.8084501689584522,14.02074260423473,248.61261997755213,0.5985551816263659,0.013268933830127583,0.3175721368382886,0.13005744479152326,1.0573965111567845,0.18029173059614506,0.8197082694293437,1.808450168920861,13.997887313925576,248.52995026355342,1.8084501689005654,13.99755699855469,248.530322207792,1.8084501688907029,13.997175934268512,248.53075129268382,0.5978839241273627,0.014162768309429197,0.31727251105922627,0.13005744474160102,1.0576091398224288,0.1808525549776688,0.819147445046789,1.8084501689402814,13.981465411722894,248.4728180630962,1.8084501689005654,13.981123834145095,248.47320268873554,1.8084501689160355,13.980729777372595,248.47364640330537,0.5969806557442414,0.014550607534289885,0.3171180340476134,0.13005744486127727,1.057718583159104,0.18155594782455597,0.8184440521745552,1.8084501689009003,13.973001607145493,248.4433722744057,1.8084501689005654,13.972647726806613,248.4437707530798,1.8084501688746404,13.972239477133039,248.4442304489836
0.05600000000000001,0.012546605168516576,0.32062311881253613,0.12904078598689617,1.0564503990272256,0.01804291931652296,0.32035589601677866,0.12914285666156514,1.0565255988242392,0.02048260185493085,0.32008422027989425,0.12924662879749121,1.0566020505782865,0.022151764655389844,0.31981018978260856,0.12935130100119693,1.056679163921841,0.023449152483671125,0.31953443570975126,0.12945663219112033,1.0567567612217827,0.02452322504288777,0.31925728876523385,0.1295624960650324,1.0568347494177723,0.025446671768797467,0.31897895769164336,0.12966881289237805,1.0569130697323117,0.026260863361624715,0.3186995881116263,0.12977552705774412,1.056991681178794,0.02699173636524971,0.3184192883112665,0.1298825972245,1.057070553386254,0.027656692360133215,0.31813814240815924,0.12998999123782107,1.0571496625057255,0.5930117968878145,0.00016923835547952244,0.3179624999075769,0.13005708457368614,1.0571990845447623,0.18444352150131504,0.815556478476951,1.8084501689004797,14.019292768403556,248.60441838381738,1.8084501689005654,14.01894661272013,248.6048081583787,1.8084501688987682,14.018547275296122,248.6052578157506,0.5927383462539667,0.011890525289727604,0.31735136038402445,0.13005744669699754,1.0576408629192269,0.18484439245452866,0.815155607466548,1.8084501689006014,13.985784733434985,248.48784504017186,1.8084501689005654,13.98538859639386,248.48829109421004,1.8084501689581813,13.984931598710553,248.48880567752803,0.5921887054739748,0.01391260473556169,0.31680729498469967,0.13005744623847953,1.058027800023698,0.18546405299887872,0.8145359470243142,1.8084501689198342,13.95598136816371,248.38415843477702,1.8084501689005654,13.955568055029405,248.3846238292447,1.8084501688908752,13.95509124240002,248.38516072435516,0.591357511557742,0.014860454389272304,0.31642557154860307,0.1300574462111369,1.058298246484768,0.18629238852627397,0.8137076114981906,1.80845016894006,13.935085620420322,248.31146159351522,1.8084501689005654,13.934655609537902,248.31194578978668,1.8084501689153463,13.934159533798919,248.31250437531452,0.5902366150651445,0.015273018391438584,0.3162278512270766,0.13005744641134787,1.0584380799468298,0.18734821144560246,0.8126517885535125,1.8084501689003465,13.924266876266627,248.27382300390357,1.8084501689005654,13.923818005898344,248.27432843610612,1.8084501688769705,13.923300173193928,248.27491152014923
0.067,0.013374676121022075,0.32060049235973326,0.1290406366783958,1.0564704360442776,0.019234497761486242,0.320287252483273,0.12914248622631597,1.0565862582068108,0.02182897984706711,0.31996842399479875,0.12924615338587037,1.0567041457090192,0.023598745369965927,0.31964663994022563,0.12935078206691192,1.0568231250592552,0.02497017856803525,0.3193226943803132,0.12945611410007732,1.0569429026677226,0.02610223184433168,0.3189970039173483,0.12956201404037973,1.0570633244986047,0.027072837050234767,0.3186698317138996,0.12966839633091407,1.057184293246307,0.027926409597155463,0.3183413613735853,0.12977520128159717,1.057305741020408,0.028690832887995104,0.31801172932530936,0.12988238454019635,1.0574276173723498,0.029384839408726736,0.317681041488718,0.1299899116738177,1.0575498831336545,0.5879316264064887,0.0001788285168193369,0.3174744380036135,0.13005709146970323,1.0576262705429145,0.1891406531545407,0.8108593468237045,1.808450168900455,13.992529681777192,248.5113094924181,1.8084501689005654,13.992118517257136,248.51177246696142,1.808450168898904,13.991644183420593,248.51230657062655,0.5876068524421683,0.012347061494264842,0.316738275631221,0.13005744827502994,1.0581583740960707,0.18967213071186384,0.8103278691918762,1.808450168900614,13.952200787225587,248.37100572515902,1.8084501689005654,13.951726989862077,248.37153922478439,1.8084501689674086,13.95118040057692,248.37215468865745,0.5869534546037796,0.014466825273180262,0.3160766396817417,0.1300574476600074,1.0586283685094833,0.1905112324797924,0.8094887675433773,1.8084501689198098,13.915994280297783,248.24504239416092,1.8084501689005654,13.915497569102651,248.24560169494185,1.808450168890874,13.914924545616579,248.24624692393368,0.5859638704605613,0.015462679578606664,0.3156101568244873,0.1300574476596101,1.0589583960412703,0.19164936330180576,0.8083506367210531,1.8084501689387926,13.890488961095178,248.15630876233092,1.8084501689005654,13.889969125164184,248.15689410174667,1.8084501689148529,13.889369424170736,248.15756936982194,0.5846265449205271,0.01589745948111908,0.31536745130924776,0.1300574479586716,1.0591297803704478,0.19311866204705952,0.8068813379751585,1.808450168902462,13.877225666078065,248.11016542928783,1.8084501689005654,13.876679006850118,248.1107809719472,1.8084501688787298,13.876048361559363,248.11149108354496
0.07800000000000001,0.01396703372385933,0.3205778525091499,0.12904051768318972,1.0564904376535755,0.020094801107083643,0.3202185675203211,0.12914218668951233,1.0566468436105276,0.02280852948028467,0.31985255152151526,0.12924576079787858,1.056806178713295,0.024659654499636145,0.31948296570500373,0.12935034551512256,1.0569670669422686,0.026094105884130848,0.3191107639758428,0.12945567092975271,1.0571290930677022,0.027278135041845113,0.318736446929363,0.12956159539772363,1.0572920391809737,0.028293258315675127,0.3183603308511437,0.1296680294313337,1.057455767594576,0.0291859377750997,0.3179826364245581,0.1297749105882442,1.0576201822450326,0.029985344415408552,0.3176035276600351,0.12988219246998362,1.0577852117257447,0.030711077839521227,0.31722313187363127,0.12998983905164632,1.0579508006174276,0.5836367393606436,0.0001861568347083582,0.3169854573760062,0.1300570976987264,1.0580542615210304,0.19369186288704882,0.8063081370915219,1.808450168901623,13.965736354281812,248.41809534968584,1.8084501689005654,13.965261096326328,248.41863049409096,1.808450168899797,13.964712822032876,248.41924785537682,0.583261366328278,0.012748843778226417,0.31612311487270595,0.13005744981609987,1.0586775027829662,0.19436701026007816,0.8056329896436579,1.8084501689006134,13.918534865655925,248.25388116064417,1.8084501689005654,13.917983753070924,248.25450171806372,1.8084501689673649,13.91734797019932,248.25521761475449,0.5825054958966751,0.014956562696481152,0.3153413024693705,0.13005744905000483,1.059232282612726,0.19545060806956285,0.8045493919576832,1.8084501689198156,13.875796190189487,248.10519225414544,1.8084501689005654,13.875215765137769,248.1058458177274,1.8084501688964352,13.874546166362716,248.1065997914428,0.5813590290326639,0.01599601338082272,0.31478752466875953,0.1300574490911635,1.0596235744316955,0.19693749840848873,0.803062501614649,1.808450168938828,13.84555399542548,247.9999789157347,1.8084501689005654,13.84494304895672,248.00066684674712,1.8084501689152799,13.844238239593295,248.0014604679028,0.5798064523142695,0.016451181388287876,0.31449815158098826,0.13005744950791517,1.0598276325292233,0.198877487953529,0.8011225120687661,1.8084501689187655,13.829760797737784,247.94503399125063,1.8084501689005654,13.829113652018767,247.94576268294537,1.8084501688646213,13.828367081923576,247.9466033270365
0.08900000000000001,0.01447083084496208,0.3205551646899611,0.12904041417881842,1.0565104571587045,0.020827420231059865,0.32014971573621054,0.12914192554029943,1.0567075153272036,0.023643270264013833,0.31973635785344756,0.12924541736329687,1.0569084163957,0.025564246122343457,0.3193187942027459,0.12934996254638165,1.0571113607105338,0.027052934949588638,0.3188981427155115,0.1294552812171425,1.0573158049727613,0.028281805259021846,0.3184749901670986,0.12956122648076357,1.0575214640126807,0.029335424973012413,0.3180497073282388,0.12966770552011825,1.0577281576338953,0.03026199740484549,0.3176225529304822,0.12977465356710802,1.0579357600891774,0.03109178799874158,0.3171937192504968,0.12988202249109806,1.0581441779265088,0.03184513251937191,0.3167633555712528,0.12998977492450842,1.0583533385887267,0.5799194110889008,0.000192376138013609,0.3164944449733741,0.1300571036233256,1.0584840311516526,0.19810771784917855,0.8018922821280225,1.8084501689016272,13.938851930831401,248.32456423260328,1.8084501689005654,13.938313464976511,248.32517054960186,1.8084501688997798,13.93769227182976,248.3258700180877,0.579494141071911,0.013109049963572003,0.31550486445178155,0.13005745132803292,1.0591991550644968,0.19893838724006865,0.8010616126636738,1.8084501689006132,13.884731833409388,248.1362795845472,1.8084501689005654,13.884103786689991,248.136986770428,1.8084501689673818,13.883379249895667,248.13780260474113,0.5786370472766756,0.015397261351472654,0.31460044797935666,0.1300574504144509,1.0598403310771172,0.20028936219514135,0.799710637832032,1.8084501689198198,13.835342249267388,247.96445200266214,1.8084501689005654,13.834677860590297,247.96520010998114,1.8084501688964347,13.833911398422968,247.96606315265225,0.5773351705706734,0.016476937455416236,0.3139569726806824,0.13005745050803966,1.060294482546066,0.20216100184279526,0.7978389981803211,1.8084501689388162,13.8002437743359,247.84234354619218,1.8084501689005654,13.799540518218313,247.843135418639,1.8084501689152797,13.798729217195518,247.84404895025943,0.5755684988389597,0.01695110290959216,0.3136193139245681,0.1300574510601121,1.0605322945570612,0.20462540969301388,0.7953745903292964,1.8084501689187649,13.78183924563977,247.77831373721693,1.8084501689005654,13.781088998402756,247.77915852208056,1.808450168864622,13.780223486768232,247.7801330953016
